年,週,都道府県,エボラ出血熱_報告,エボラ出血熱_累積,クリミア・コンゴ出血熱_報告,クリミア・コンゴ出血熱_累積,痘そう_報告,痘そう_累積,南米出血熱_報告,南米出血熱_累積,ペスト_報告,ペスト_累積,マールブルグ病_報告,マールブルグ病_累積,ラッサ熱_報告,ラッサ熱_累積,急性灰白髄炎_報告,急性灰白髄炎_累積,結核_報告,結核_累積,ジフテリア_報告,ジフテリア_累積,重症急性呼吸器症候群_報告,重症急性呼吸器症候群_累積,中東呼吸器症候群_報告,中東呼吸器症候群_累積,鳥インフルエンザ（Ｈ５Ｎ１）_報告,鳥インフルエンザ（Ｈ５Ｎ１）_累積,鳥インフルエンザ（Ｈ７Ｎ９）_報告,鳥インフルエンザ（Ｈ７Ｎ９）_累積,コレラ_報告,コレラ_累積,細菌性赤痢_報告,細菌性赤痢_累積,腸管出血性大腸菌感染症_報告,腸管出血性大腸菌感染症_累積,腸チフス_報告,腸チフス_累積,パラチフス_報告,パラチフス_累積,Ｅ型肝炎_報告,Ｅ型肝炎_累積,ウエストナイル熱_報告,ウエストナイル熱_累積,Ａ型肝炎_報告,Ａ型肝炎_累積,エキノコックス症_報告,エキノコックス症_累積,エムポックス_報告,エムポックス_累積,黄熱_報告,黄熱_累積,オウム病_報告,オウム病_累積,オムスク出血熱_報告,オムスク出血熱_累積,回帰熱_報告,回帰熱_累積,キャサヌル森林病_報告,キャサヌル森林病_累積,Ｑ熱_報告,Ｑ熱_累積,狂犬病_報告,狂犬病_累積,コクシジオイデス症_報告,コクシジオイデス症_累積,ジカウイルス感染症_報告,ジカウイルス感染症_累積,重症熱性血小板減少症候群_報告,重症熱性血小板減少症候群_累積,腎症候性出血熱_報告,腎症候性出血熱_累積,西部ウマ脳炎_報告,西部ウマ脳炎_累積,ダニ媒介脳炎_報告,ダニ媒介脳炎_累積,炭疽_報告,炭疽_累積,チクングニア熱_報告,チクングニア熱_累積,つつが虫病_報告,つつが虫病_累積,デング熱_報告,デング熱_累積,東部ウマ脳炎_報告,東部ウマ脳炎_累積,鳥インフルエンザ(Ｈ５Ｎ１を除く）_報告,鳥インフルエンザ(Ｈ５Ｎ１を除く）_累積,ニパウイルス感染症_報告,ニパウイルス感染症_累積,日本紅斑熱_報告,日本紅斑熱_累積,日本脳炎_報告,日本脳炎_累積,ハンタウイルス肺症候群_報告,ハンタウイルス肺症候群_累積,Ｂウイルス病_報告,Ｂウイルス病_累積,鼻疽_報告,鼻疽_累積,ブルセラ症_報告,ブルセラ症_累積,ベネズエラウマ脳炎_報告,ベネズエラウマ脳炎_累積,ヘンドラウイルス感染症_報告,ヘンドラウイルス感染症_累積,発しんチフス_報告,発しんチフス_累積,ボツリヌス症_報告,ボツリヌス症_累積,マラリア_報告,マラリア_累積,野兎病_報告,野兎病_累積,ライム病_報告,ライム病_累積,リッサウイルス感染症_報告,リッサウイルス感染症_累積,リフトバレー熱_報告,リフトバレー熱_累積,類鼻疽_報告,類鼻疽_累積,レジオネラ症_報告,レジオネラ症_累積,レプトスピラ症_報告,レプトスピラ症_累積,ロッキー山紅斑熱_報告,ロッキー山紅斑熱_累積,アメーバ赤痢_報告,アメーバ赤痢_累積,ウイルス性肝炎_報告,ウイルス性肝炎_累積,カルバペネム耐性腸内細菌目細菌感染症_報告,カルバペネム耐性腸内細菌目細菌感染症_累積,急性弛緩性麻痺_報告,急性弛緩性麻痺_累積,急性脳炎_報告,急性脳炎_累積,クリプトスポリジウム症_報告,クリプトスポリジウム症_累積,クロイツフェルト・ヤコブ病_報告,クロイツフェルト・ヤコブ病_累積,劇症型溶血性レンサ球菌感染症_報告,劇症型溶血性レンサ球菌感染症_累積,後天性免疫不全症候群_報告,後天性免疫不全症候群_累積,ジアルジア症_報告,ジアルジア症_累積,侵襲性インフルエンザ菌感染症_報告,侵襲性インフルエンザ菌感染症_累積,侵襲性髄膜炎菌感染症_報告,侵襲性髄膜炎菌感染症_累積,侵襲性肺炎球菌感染症_報告,侵襲性肺炎球菌感染症_累積,水痘（入院例）_報告,水痘（入院例）_累積,先天性風しん症候群_報告,先天性風しん症候群_累積,多剤耐性緑膿菌感染症_報告,多剤耐性緑膿菌感染症_累積,梅毒_報告,梅毒_累積,播種性クリプトコックス症_報告,播種性クリプトコックス症_累積,破傷風_報告,破傷風_累積,バンコマイシン耐性黄色ブドウ球菌感染症_報告,バンコマイシン耐性黄色ブドウ球菌感染症_累積,バンコマイシン耐性腸球菌感染症_報告,バンコマイシン耐性腸球菌感染症_累積,百日咳_報告,百日咳_累積,風しん_報告,風しん_累積,麻しん_報告,麻しん_累積,薬剤耐性アシネトバクター感染症_報告,薬剤耐性アシネトバクター感染症_累積
2026,36,総数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,10129,0,0,0,0,0,0,0,0,0,0,0,1,1,51,137,2910,0,26,0,14,6,462,0,0,10,278,0,16,6,123,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,6,2,2,5,138,0,0,0,0,0,1,0,0,0,4,1,63,6,83,0,0,0,0,0,0,16,354,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,1,4,0,0,0,0,0,1,53,1741,2,8,0,0,10,345,0,146,11,682,0,17,11,349,0,6,3,111,22,902,11,640,1,29,6,405,0,41,18,1938,13,611,0,0,2,165,162,7934,3,120,5,75,0,0,0,54,46,4273,0,4,2,552,0,10
2026,36,北海道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,366,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,124,0,2,0,1,0,37,0,0,0,3,0,14,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,72,0,0,0,0,1,6,0,5,0,20,0,0,1,14,0,2,0,4,1,39,1,28,0,0,2,18,0,3,0,55,0,29,0,0,0,4,5,345,0,2,0,1,0,0,0,0,5,428,0,0,0,2,0,1
2026,36,青森県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,3,1,11,0,1,0,0,0,7,0,0,0,16,0,7,0,0,0,0,2,15,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0
2026,36,岩手県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,20,0,1,0,1,0,0,0,0,0,23,0,0,0,4,0,0
2026,36,宮城県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,5,0,0,0,1,0,0,1,3,0,15,0,5,0,0,0,6,0,1,1,30,0,7,0,0,0,1,2,156,0,1,0,1,0,0,0,0,0,39,0,0,0,0,0,0
2026,36,秋田県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,8,1,6,0,0,0,1,0,14,0,0,0,1,0,0,0,2,1,31,0,0,0,0,0,0
2026,36,山形県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,9,0,4,0,0,0,1,0,0,0,9,0,3,0,0,0,2,3,39,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
2026,36,福島県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,3,0,3,0,10,0,0,0,3,0,0,0,2,0,13,0,3,0,1,0,4,0,0,0,22,0,2,0,0,0,0,3,89,0,4,0,0,0,0,0,0,0,42,0,0,0,0,0,0
2026,36,茨城県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,67,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0,0,9,0,3,0,10,0,0,0,8,0,0,0,4,1,12,2,16,0,0,0,7,0,2,1,48,0,18,0,0,0,9,4,118,0,0,1,1,0,0,0,0,0,105,0,0,0,7,0,0
2026,36,栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,1,0,1,0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,6,0,2,0,8,0,0,0,5,0,0,0,3,0,8,0,8,0,0,0,6,0,1,0,47,0,4,0,0,0,3,2,90,0,3,0,1,0,0,0,2,0,32,0,0,0,16,0,0
2026,36,群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0,0,18,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,2,0,4,0,9,0,0,0,2,0,0,0,1,0,15,0,12,0,1,0,4,0,0,0,33,0,6,0,0,0,2,2,104,0,2,0,1,0,0,0,0,1,83,0,0,0,4,0,0
2026,36,埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,463,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,127,0,3,0,1,1,52,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,1,20,0,13,0,29,0,1,1,43,0,0,0,4,1,43,0,28,0,0,0,29,0,2,0,77,1,17,0,0,0,2,7,339,0,4,0,5,0,0,0,1,6,333,0,1,0,40,0,1
2026,36,千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,100,0,2,0,3,1,32,0,0,1,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,5,0,0,0,0,0,0,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,98,1,1,0,0,0,17,0,3,0,34,0,2,1,50,0,0,0,12,2,44,0,27,0,1,0,16,0,0,0,91,1,32,0,0,0,10,8,217,0,7,0,3,0,0,0,0,2,188,0,0,0,32,0,0
2026,36,東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,346,0,9,0,4,0,127,0,0,4,129,0,0,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,2,124,0,3,0,0,2,66,0,32,3,87,0,4,1,31,0,2,1,10,1,85,3,190,0,11,0,52,0,5,2,205,4,88,0,0,0,22,37,1896,0,14,0,5,0,0,0,7,4,539,0,1,1,268,0,3
2026,36,神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,219,0,2,0,0,0,55,0,0,0,31,0,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,100,1,1,0,0,0,22,0,12,2,47,0,2,0,10,0,0,0,1,2,91,2,41,0,3,1,32,0,3,1,134,0,31,0,0,0,8,10,440,0,8,0,0,0,0,0,0,3,228,0,1,0,49,0,1
2026,36,新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,4,0,2,0,2,0,2,0,5,0,0,0,1,1,12,0,4,0,0,0,6,0,0,0,21,0,9,0,0,0,3,0,67,0,2,0,2,0,0,0,0,3,123,0,0,0,10,0,0
2026,36,富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,10,0,1,0,0,1,7,0,1,0,17,0,8,0,0,0,1,0,32,0,0,0,1,0,0,0,0,0,8,0,0,0,8,0,0
