報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017年45週(11月06日～11月12日),2017年11月15日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,263,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,16,0,4,0,12,0,11,0,0,0,3,0,4,0,11,0,1,0,4,0,0,1,28,0,2,0,0,0,53,0,0,0,2,0,0,0,0,0,0,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,229,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,104,0,2,0,0,1,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45,0,0,0,0,0,13,0,6,0,8,0,2,0,0,0,2,0,6,0,12,0,1,0,3,0,0,1,27,0,3,0,0,0,57,0,0,0,4,0,0,1,1,0,0,0,2,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,237,1,3,0,0,0,18,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,0,2,0,0,0,46,0,10,0,53,2,39,0,0,0,4,1,17,0,31,0,0,0,15,0,2,0,104,0,12,0,0,2,186,0,3,0,2,0,0,0,10,0,5,0,5,0,7
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,173,0,1,0,0,1,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,38,0,15,0,68,2,79,0,0,0,5,0,19,0,41,0,1,0,6,0,3,1,137,0,6,0,0,4,122,0,3,0,6,0,0,0,1,0,6,0,3,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2959,0,0,0,0,0,0,0,0,0,0,0,2,0,31,5,450,0,8,0,6,2,51,0,0,0,59,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,1,0,0,0,0,0,1,5,140,0,9,0,0,5,186,1,53,5,192,1,60,0,2,0,14,1,62,6,403,0,22,0,45,0,3,6,337,0,44,0,0,34,1539,0,11,0,6,0,0,0,7,0,21,0,28,0,5
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,250,0,2,0,2,1,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,92,0,2,0,0,3,82,0,11,2,111,3,43,0,0,0,11,2,33,1,71,0,2,0,23,0,3,3,192,0,12,0,0,7,284,0,9,0,5,0,0,0,6,1,11,0,9,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,1,0,0,0,13,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,0,0,0,0,0,12,0,3,0,30,0,11,0,0,0,5,0,9,1,9,0,0,0,5,0,0,1,70,0,2,0,0,1,25,0,4,0,1,0,0,0,0,0,0,0,3,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,5,0,1,0,8,0,2,0,0,0,2,0,8,0,8,0,3,0,5,0,0,1,31,0,2,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,1,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,5,0,0,0,6,0,2,0,0,0,4,0,0,0,3,0,1,1,6,0,0,1,20,0,7,0,0,0,21,0,2,0,1,0,0,0,0,0,0,0,4,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,3,0,1,0,10,0,0,0,0,0,2,0,3,0,1,0,0,0,2,0,0,1,18,0,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,4,0,5,0,3,0,0,0,5,0,1,0,6,0,0,0,2,0,0,0,14,0,2,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,1,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,0,0,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,1,0,0,0,16,0,4,0,25,1,15,0,0,0,4,0,10,0,14,0,1,0,4,0,0,2,47,0,4,0,0,0,25,0,5,0,3,0,0,0,1,0,1,0,4,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,399,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,94,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,13,0,4,0,11,0,3,0,0,0,4,0,7,0,10,0,0,0,7,0,0,1,29,0,3,0,0,3,60,0,1,0,2,0,0,0,0,0,1,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,400,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,106,0,3,0,1,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,20,0,4,1,28,0,22,0,0,0,3,0,16,0,17,0,3,0,7,0,0,1,83,0,7,0,0,1,73,1,6,0,6,0,0,0,0,0,6,1,3,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1326,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,166,0,1,0,0,0,6,0,0,1,10,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,2,50,0,8,1,100,1,38,0,0,0,9,0,32,2,59,0,1,0,29,0,2,1,171,0,16,0,0,5,301,0,11,2,10,0,0,0,0,0,3,0,1,0,1
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,1,13,0,4,0,23,0,1,0,0,0,2,0,8,0,12,0,0,0,4,0,1,1,44,0,3,0,0,2,54,0,1,0,1,0,0,0,1,0,1,0,22,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,4,0,3,0,12,0,4,0,0,0,2,0,12,0,8,0,1,0,2,0,0,1,40,0,4,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,494,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,26,0,1,0,0,0,20,1,2,1,35,0,11,0,0,0,7,1,8,0,21,0,1,0,4,0,0,1,77,1,4,0,0,1,72,0,1,0,3,0,0,0,1,0,0,0,2,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1220,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,156,0,2,0,2,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,1,103,0,20,3,124,0,35,0,2,0,11,1,19,2,151,0,2,0,26,0,3,5,208,0,17,0,0,9,690,0,8,1,6,0,0,0,21,0,10,0,9,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,683,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,90,0,2,0,0,0,3,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0,1,28,0,9,1,56,1,30,0,1,0,6,0,25,1,35,0,1,0,14,0,1,2,147,0,10,0,0,1,171,0,6,0,3,0,0,0,1,0,7,0,3,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,7,0,1,0,23,0,4,0,0,0,3,0,8,0,7,0,1,0,3,0,0,2,35,0,3,0,0,0,25,0,2,0,2,0,0,0,0,0,2,0,1,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,2,0,0,0,8,0,2,0,1,0,1,1,11,0,4,1,1,0,1,0,2,0,14,0,1,0,0,0,14,0,2,0,4,0,0,0,0,0,0,0,0,0,1
