報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年27週(07月01日～07月07日),2019年07月10日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,7,0,6,0,14,0,3,0,6,0,0,0,0,1,6,0,2,0,0,0,0,0,1,1,24,0,1,0,0,0,32,0,2,1,2,0,0,0,0,1,38,0,10,1,3,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,26,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,3,0,4,0,16,0,0,0,7,0,0,0,2,0,4,1,6,0,0,0,0,0,0,2,20,0,1,0,0,1,40,0,2,0,2,0,0,0,1,5,163,0,6,0,0,0,1
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,41,0,0,0,3,0,12,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,1,22,0,2,2,32,1,3,1,36,0,0,0,4,0,19,1,21,0,0,0,6,0,0,0,85,1,7,0,1,4,115,1,4,0,2,0,0,0,2,9,463,4,170,0,28,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,0,2,0,0,0,22,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,0,0,24,0,8,0,21,0,0,1,52,0,0,0,4,1,22,1,24,0,0,0,15,0,0,1,86,0,19,0,0,2,78,0,2,0,6,0,0,0,0,29,533,5,171,0,24,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1597,0,0,0,0,0,0,0,0,0,0,0,2,0,11,16,116,0,2,0,3,1,68,0,0,1,76,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,85,0,1,0,0,3,90,0,41,1,94,0,3,0,46,0,2,0,12,1,63,5,198,0,3,2,49,0,1,3,235,0,36,0,1,16,887,0,7,0,4,0,0,0,4,20,782,10,698,0,101,0,2
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,60,0,4,0,2,1,32,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,0,46,0,10,3,85,0,1,0,28,0,0,0,5,0,38,1,33,0,2,1,22,0,2,2,125,1,19,0,0,1,144,0,7,0,2,0,0,0,2,11,288,4,236,0,76,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,4,0,5,2,18,0,1,0,7,0,0,0,2,1,7,0,4,0,0,0,7,0,0,0,39,0,0,0,0,0,27,0,2,0,1,0,0,0,0,3,140,0,1,0,2,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,1,0,1,1,4,0,0,0,2,0,0,0,0,0,8,0,3,0,0,1,5,0,0,0,24,1,6,0,0,0,14,0,1,0,0,0,0,0,0,15,120,1,4,0,3,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,3,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,1,0,4,0,0,0,15,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,125,0,4,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,2,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,17,0,5,0,0,0,4,0,0,0,0,0,0,0,0,2,100,0,15,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,5,0,0,0,4,0,0,0,2,0,3,0,1,0,0,0,1,0,0,1,8,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,49,0,6,0,2,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,1,5,0,2,0,21,0,0,0,16,0,0,0,2,0,5,0,5,0,1,1,6,0,0,1,25,0,2,0,0,4,32,0,2,0,2,0,0,0,0,10,90,0,12,0,3,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,6,0,0,1,14,0,0,0,2,0,0,0,2,0,10,0,5,0,1,0,5,0,1,0,37,0,6,0,0,1,43,0,1,0,1,0,0,0,0,3,48,0,3,0,6,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0,1,1,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,5,0,1,1,19,0,0,2,21,0,0,0,5,0,18,1,9,0,0,0,13,0,0,2,59,0,6,0,0,3,55,0,2,0,2,0,0,0,4,18,340,0,13,0,5,0,1
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,755,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,50,0,1,0,1,0,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,1,31,1,4,3,69,0,3,2,44,0,0,1,3,0,28,0,45,0,1,0,22,0,4,2,141,0,12,0,0,8,178,1,9,0,0,0,0,0,0,11,324,1,49,0,39,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,11,0,2,0,20,0,1,0,2,0,0,0,0,0,6,0,4,0,1,0,6,0,2,0,29,0,2,0,0,1,32,0,2,0,0,0,0,0,0,3,212,0,20,0,55,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,4,0,2,0,2,0,0,0,1,0,0,0,1,0,8,0,5,0,0,0,7,0,0,0,18,0,0,0,0,0,21,1,1,0,0,0,0,0,0,5,75,0,7,0,8,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,41,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,7,0,1,0,23,0,3,0,5,0,0,0,2,0,7,0,11,0,2,1,6,0,1,0,67,0,8,0,0,2,56,0,0,0,0,0,0,0,1,6,160,0,24,0,8,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,706,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,64,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,3,40,1,10,2,85,0,2,0,15,0,1,0,6,2,28,0,65,0,5,0,31,0,4,1,166,0,11,0,1,9,565,0,4,0,1,0,0,0,15,19,485,0,118,0,144,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,18,0,6,2,39,0,0,0,22,0,0,0,5,2,34,0,16,0,0,1,10,0,2,3,107,0,11,0,0,3,165,0,3,0,1,0,0,0,1,16,406,1,45,3,39,0,1
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,6,0,1,0,18,0,0,0,8,0,0,0,2,1,5,1,4,1,1,0,3,0,1,0,17,0,6,0,0,1,31,0,1,0,1,0,0,0,3,1,24,0,13,0,9,0,0
