報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012年40週(10月01日～10月07日),2012年10月10日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,鳥インフルエンザ(Ｈ５Ｎ１）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,髄膜炎菌性髄膜炎,,先天性風しん症候群,,梅毒,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,268,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,5,0,2,0,7,0,0,0,7,0,5,0,15,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,4,0,10
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,205,0,0,0,0,0,0,0,0,0,3,5,45,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,4,0,1,0,8,0,0,0,1,0,4,2,10,0,0,0,0,0,0,0,7,0,0,0,0,0,2,1,13,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1056,0,0,0,0,0,0,0,0,0,12,3,96,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,1,34,0,5,0,13,0,0,0,5,0,4,0,33,0,0,0,0,0,0,1,29,0,4,0,0,0,6,1,68,0,33
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1073,0,0,0,0,0,0,0,0,0,6,2,95,0,0,1,1,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,35,0,3,1,44,0,0,0,4,0,11,1,37,0,0,0,0,0,0,0,20,0,4,0,0,0,5,2,75,0,19
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3489,0,0,0,0,0,0,0,0,2,54,10,197,0,9,0,7,0,12,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,45,0,4,0,0,1,146,2,40,1,25,0,2,0,12,1,17,3,341,0,10,0,0,0,0,5,217,0,3,0,0,1,8,15,441,2,71
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1621,0,0,0,0,0,0,0,2,0,9,4,118,0,6,0,2,1,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,3,63,0,3,1,12,0,0,0,5,1,9,2,56,0,2,0,2,0,0,0,36,0,5,0,0,0,5,4,160,0,25
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,272,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,7,0,1,0,13,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,6,0,2
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172,0,0,0,0,0,0,0,0,0,2,4,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,0,3,0,3,0,0,0,1,1,8,0,4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,1
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,1,0,1,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,9,0,3
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,260,0,0,0,0,0,0,0,0,0,0,2,94,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,3,0,1,0,0,0,1,0,4,0,14,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,10,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,385,0,0,0,0,0,0,0,0,0,1,1,58,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,19,0,1,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,7,0,5
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,472,0,0,0,0,0,0,0,0,1,3,1,29,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,19,0,2,0,15,0,0,0,3,1,5,0,21,0,0,0,0,0,0,0,12,0,2,0,0,0,2,0,16,0,2
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1488,0,0,0,0,0,0,0,0,0,10,1,135,0,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,3,43,0,10,1,12,0,1,0,8,0,9,0,92,0,1,0,1,0,0,2,29,0,4,0,0,0,3,1,75,1,37
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,271,0,0,0,0,0,0,0,0,0,0,9,67,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,10,0,2,0,3,0,3,0,1,0,4,0,4,0,1,0,1,0,0,0,3,0,0,0,0,0,1,1,52,0,1
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,2,0,3,0,0,0,1,0,3,0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,1
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,570,0,0,0,0,0,0,0,0,0,2,0,46,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,0,1,17,0,6,0,8,0,0,0,7,0,8,0,8,0,1,0,1,0,0,0,8,0,2,0,0,0,3,2,34,0,2
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1307,0,0,0,0,0,0,0,1,0,28,2,236,0,1,0,4,0,4,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,59,0,19,0,19,0,0,0,6,0,4,2,132,0,9,0,0,0,0,1,83,0,1,0,0,0,11,7,345,0,4
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,791,0,0,0,0,0,0,0,0,1,5,4,74,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,24,0,11,0,9,0,0,0,6,0,4,0,34,0,6,0,1,0,0,0,14,0,1,0,0,0,1,3,261,1,16
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,322,0,0,0,0,0,0,0,0,2,4,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,1,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,266,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,9,0,0
鳥取県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
島根県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0
岡山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,148,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,5,0,1,0,0,0,1,0,0,0,14,0,2,0,0,0,0,0,6,0,1,0,0,0,2,0,6,0,6
広島県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,525,0,0,0,0,0,0,0,0,0,2,1,57,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,13,0,8,0,14,0,0,0,1,0,2,0,17,0,2,0,0,0,0,1,5,0,3,0,0,0,2,0,9,1,7
山口県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,316,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0
