報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年24週(06月08日～06月14日),2020年06月17日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,新型コロナウイルス感染症,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,105,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,1,0,5,0,2,0,6,0,0,0,0,0,6,0,3,0,0,0,2,0,0,0,15,0,1,0,0,1,31,0,2,0,4,0,0,0,1,0,40,0,1,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,95,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,5,0,1,0,1,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0,10,0,0,0,4,0,0,0,4,0,4,0,3,0,1,0,0,0,0,0,13,0,4,0,0,1,23,0,1,0,0,0,0,0,0,0,74,0,0,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,379,0,0,0,0,0,0,0,0,0,0,11,1015,0,0,0,5,3,17,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,13,1,4,0,26,0,1,1,17,0,0,0,1,0,17,0,12,0,0,0,7,0,2,0,37,1,9,0,0,1,58,0,2,0,2,0,0,0,1,1,85,0,3,0,0,0,0
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,383,0,0,0,0,0,0,0,0,0,0,35,1061,0,0,0,0,0,21,0,4,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,13,0,5,0,18,0,1,0,27,0,0,0,4,0,18,0,15,0,1,0,4,0,0,1,35,0,5,0,0,2,55,0,1,0,2,0,0,0,2,0,69,0,5,0,0,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1086,0,0,0,0,0,0,0,0,0,0,196,5699,0,0,0,9,2,46,0,1,0,1,3,63,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,1,48,1,31,0,45,0,1,0,18,0,0,0,6,3,47,5,156,0,3,0,16,0,1,3,101,0,24,0,0,14,653,0,7,0,3,0,0,1,6,2,217,0,20,0,2,0,0
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,503,0,0,0,0,0,0,0,0,0,0,7,1904,0,0,0,3,4,26,0,1,0,1,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,22,0,9,1,44,0,0,1,18,0,0,0,3,1,23,1,24,0,1,0,14,0,0,0,58,0,9,0,0,1,73,0,2,0,3,0,0,0,3,0,64,0,7,0,1,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,92,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,9,16,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0,2,0,18,0,0,0,6,0,0,0,1,0,7,0,1,0,0,0,1,0,0,1,20,0,1,0,0,0,15,0,2,0,0,0,0,0,1,0,150,0,1,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,8,0,0,0,3,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,6,0,7,0,0,0,14,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,1,2,14,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,1,5,0,0,0,2,0,0,0,2,0,3,0,5,0,0,0,0,0,0,0,11,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,6,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,16,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,3,0,3,0,17,0,0,1,19,0,0,0,4,1,9,0,3,0,0,0,3,0,0,0,7,0,1,0,0,2,22,0,4,0,0,0,0,0,0,0,61,1,2,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,8,0,2,0,1,0,0,0,1,0,6,1,7,0,0,1,12,0,0,0,20,0,6,0,0,2,32,0,2,0,0,0,0,0,0,1,44,0,1,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,206,0,0,0,0,0,0,0,0,0,0,2,77,0,0,0,1,0,7,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,7,0,5,0,14,0,0,0,10,0,0,1,2,0,7,0,7,0,0,0,1,0,0,0,21,0,8,0,0,2,57,0,1,0,2,0,0,0,15,0,142,0,2,0,1,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,591,0,0,0,0,0,0,0,0,0,0,4,521,0,0,0,19,2,25,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,3,19,0,8,2,46,0,1,0,17,0,0,0,3,0,20,2,41,0,1,0,18,0,2,1,79,0,10,0,0,8,144,0,1,0,2,0,0,0,1,0,152,0,7,0,2,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,8,0,0,0,6,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,12,0,1,0,0,1,22,0,1,0,1,0,0,0,0,0,18,0,4,0,0,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,3,0,1,0,7,0,0,0,7,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,8,0,1,0,0,1,14,0,1,0,0,0,0,0,0,1,19,0,1,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,206,0,0,0,0,0,0,0,0,0,0,1,361,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,15,0,0,0,6,0,0,0,0,0,5,0,3,0,0,0,4,0,0,2,28,0,1,0,0,3,42,0,1,0,0,0,0,1,2,0,28,0,0,0,1,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,461,0,0,0,0,0,0,0,0,0,0,8,1816,0,0,0,1,6,24,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,24,0,12,0,53,0,1,1,13,0,1,0,2,0,25,3,44,0,4,0,19,0,2,0,65,0,5,0,0,9,422,0,2,0,0,0,0,0,11,1,100,0,5,0,1,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,330,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,1,13,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,13,0,2,5,41,0,0,0,12,0,0,0,3,0,22,2,20,0,0,0,3,0,1,1,49,0,10,0,0,5,118,1,3,0,0,0,0,0,0,2,116,0,7,0,1,0,0
