報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年52週(12月24日～12月30日),2019年01月07日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,7,0,3,0,26,0,2,0,9,0,0,0,2,0,12,0,15,0,0,0,5,0,0,1,36,0,4,0,0,0,49,0,4,0,5,0,0,0,0,2,74,0,9,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,242,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,119,0,0,0,0,0,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,1,8,0,8,1,26,0,1,0,10,0,0,1,11,0,12,0,11,0,0,0,6,0,0,0,40,0,1,0,0,0,87,1,2,0,3,0,0,0,4,3,92,0,22,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1074,0,0,0,0,0,0,0,0,0,0,0,1,0,31,3,279,0,1,0,2,0,29,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,43,1,10,3,94,0,6,0,37,0,0,0,6,1,30,0,31,0,2,0,23,0,1,2,138,0,13,0,0,4,234,0,3,1,3,0,0,1,5,18,719,8,191,0,16,1,8
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,213,0,2,0,0,0,30,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,56,1,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,2,43,0,15,2,97,0,6,1,77,0,0,0,7,1,38,1,51,0,1,4,22,1,2,2,162,2,27,0,0,1,161,0,9,0,6,0,0,0,3,8,564,7,383,0,26,0,0
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,109,4,464,0,11,0,10,1,101,0,0,0,421,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1,0,0,0,0,0,1,4,163,0,5,0,0,0,160,1,69,6,231,0,8,2,62,0,3,0,25,1,85,3,421,0,19,0,40,0,6,6,395,2,60,0,0,11,1759,0,18,0,8,0,0,0,7,41,2429,14,945,0,21,0,4
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,299,0,2,0,0,1,46,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,114,0,2,0,0,3,76,0,16,4,232,1,8,1,36,0,0,0,18,1,56,1,75,0,6,0,35,0,1,4,225,0,53,0,0,1,350,1,11,0,5,0,0,0,4,15,755,8,402,2,8,0,2
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,299,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,17,0,11,2,34,0,3,0,15,0,0,0,5,0,7,0,5,0,1,0,14,0,0,0,75,0,6,0,0,2,65,0,3,0,2,0,0,0,0,2,244,1,12,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,3,0,0,1,19,0,1,1,7,0,0,0,0,0,20,0,1,0,0,0,9,0,0,1,39,0,8,0,0,1,15,0,3,0,0,0,0,0,0,0,23,0,11,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,5,0,4,0,34,0,1,0,1,0,0,0,2,0,4,0,4,0,0,0,3,0,0,0,27,0,5,0,0,2,20,0,2,0,1,0,0,0,0,2,99,1,19,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,12,0,5,0,5,0,0,0,3,0,3,0,2,0,0,0,0,0,0,2,23,1,5,0,0,0,19,0,3,0,0,0,0,0,0,1,106,1,10,0,1,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,1,0,4,0,0,0,8,0,0,0,3,0,2,0,0,0,0,0,2,0,1,0,13,0,7,0,0,1,16,0,0,0,2,0,0,0,0,3,149,0,13,0,2,0,1
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,0,1,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,17,0,2,1,36,0,1,0,12,0,0,0,5,1,10,0,12,0,0,0,6,0,0,1,61,0,4,0,0,1,41,0,3,0,3,0,0,0,0,2,83,1,20,0,1,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,5,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,1,23,0,2,0,19,0,13,0,8,0,1,0,0,2,11,0,23,0,3,0,8,0,0,1,44,0,7,0,0,2,77,0,4,0,2,0,0,0,0,1,91,0,10,0,1,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,540,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,89,0,1,0,0,0,5,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,96,0,1,0,0,0,14,0,1,1,42,0,3,0,21,0,0,0,6,1,31,0,28,0,0,0,10,0,0,3,99,0,6,0,0,0,82,0,8,0,1,0,0,0,0,6,242,2,40,0,4,0,3
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1542,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,154,0,1,0,2,0,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,161,0,1,0,0,0,45,0,7,2,153,0,11,1,37,0,0,0,3,0,44,1,96,0,3,1,33,0,4,8,210,1,27,0,0,5,447,0,17,0,5,0,0,0,2,10,425,0,119,0,37,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,278,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,9,0,2,0,45,0,2,0,10,0,0,0,1,0,7,0,14,0,0,0,7,0,1,2,47,0,4,0,0,0,62,0,3,0,0,0,0,0,0,17,167,1,24,0,3,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,234,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,5,0,1,0,11,0,1,0,4,0,0,0,6,1,10,0,10,0,0,0,7,0,0,0,41,0,5,0,0,0,23,0,2,0,0,0,0,0,2,6,140,0,12,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,561,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,22,0,5,0,52,0,4,0,10,0,0,0,7,0,9,0,20,0,0,0,8,0,2,2,106,0,8,0,0,2,101,0,4,1,2,0,0,0,0,9,164,3,24,0,2,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,201,0,1,0,2,0,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,3,133,0,1,0,0,1,79,0,14,2,196,0,6,2,29,0,0,2,13,0,34,1,153,0,6,2,70,0,4,4,277,1,32,0,0,11,1186,0,6,0,2,0,0,0,24,17,1054,4,120,3,19,0,0
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,818,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,133,0,0,0,2,0,13,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,88,0,2,0,0,0,29,0,14,2,82,0,9,1,33,0,1,0,10,1,39,2,26,0,4,0,20,0,6,4,228,1,20,0,0,3,265,0,10,0,3,0,0,0,3,10,560,4,51,0,2,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,9,0,1,1,46,0,1,1,7,0,0,0,2,0,15,0,6,0,0,0,4,1,1,1,27,0,5,0,0,0,51,0,2,0,1,0,0,1,7,0,56,1,10,0,0,0,0
