報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016年41週(10月10日～10月16日),2016年10月19日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,4,0,1,0,10,0,0,0,0,0,2,0,8,0,4,0,0,0,7,0,0,0,20,1,5,0,0,0,14,0,2,0,3,0,0,0,0,0,1,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,7,0,0,0,6,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,12,0,2,0,0,0,11,0,2,0,1,0,0,0,0,0,1,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,0,1,0,7,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,8,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,17,0,7,2,29,0,11,0,0,0,0,1,7,0,5,0,1,0,3,0,0,0,46,0,6,0,0,1,13,0,2,0,5,0,0,0,0,0,2,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,10,0,1,0,9,0,0,0,0,0,2,0,6,0,22,0,0,0,2,0,3,0,35,0,5,0,0,1,26,1,4,0,0,0,0,0,0,0,2,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,365,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,81,0,0,0,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,43,0,2,0,0,0,22,0,6,0,13,0,30,0,1,0,6,0,12,0,20,0,1,0,8,0,0,1,58,0,10,0,0,0,51,0,3,0,4,0,0,0,2,0,7,0,1,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1420,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,130,1,12,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,1,54,1,5,0,55,0,35,0,0,0,11,2,22,0,79,0,1,1,20,0,6,4,112,0,9,0,0,3,203,0,9,0,4,0,0,0,0,0,20,0,3,0,2
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,6,0,1,0,30,0,1,0,0,0,3,0,9,0,11,0,1,0,2,0,0,0,24,0,1,0,0,1,30,0,2,0,1,0,0,0,1,0,0,0,2,0,1
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,7,0,3,0,5,0,3,0,0,0,1,0,4,0,7,0,3,0,3,0,0,1,26,0,1,0,0,0,14,0,2,0,2,0,0,0,0,0,0,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,1,17,0,4,0,30,0,17,0,0,0,3,0,8,0,17,0,5,0,9,0,4,0,79,0,5,0,0,0,48,0,0,0,1,0,0,0,1,0,0,0,2,0,6
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1276,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,202,0,2,0,2,1,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,1,100,0,24,1,112,0,38,0,1,0,7,0,20,5,140,0,3,0,21,0,2,4,138,0,22,0,0,7,461,0,7,0,4,0,0,0,7,0,11,0,51,0,2
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,629,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,115,0,0,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0,1,39,0,13,2,56,2,38,0,0,0,9,0,25,2,25,0,1,0,14,0,3,0,105,0,4,0,0,3,128,0,3,0,0,0,0,0,0,0,8,0,20,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,217,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,8,0,1,0,18,0,4,0,0,0,3,0,3,0,3,0,0,0,5,0,1,1,15,0,2,0,0,1,27,0,0,0,3,0,0,0,2,0,0,0,2,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,5,0,1,0,4,0,3,0,0,0,1,0,3,0,6,0,0,0,2,0,0,0,7,0,2,0,0,0,13,0,2,0,1,0,0,0,0,0,0,0,3,0,1
