報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014年52週(12月22日～12月28日),2015年01月06日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,353,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,4,0,3,0,14,0,0,0,1,0,4,0,21,0,0,0,3,0,0,0,12,0,2,0,0,2,35,0,2,0,4,0,0,0,1,0,4,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,17,0,3,0,11,1,15,0,0,0,0,0,5,0,21,0,2,0,1,0,1,1,30,0,2,0,0,0,8,0,1,1,5,0,0,0,3,0,0,0,3,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,264,0,2,0,1,2,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,54,0,0,0,0,1,41,1,10,0,3,0,26,0,1,0,6,1,10,0,45,0,1,0,10,0,2,3,76,0,3,0,0,1,52,0,4,0,5,0,0,0,6,0,10,0,29,0,2
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1294,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,185,0,2,0,1,0,11,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,21,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,58,0,1,0,0,2,47,0,6,2,11,1,55,0,0,0,7,0,7,1,57,0,3,0,8,0,1,1,65,1,4,0,1,1,79,0,0,0,4,0,0,0,1,0,17,0,25,0,2
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3942,0,0,0,0,0,0,0,0,0,0,0,3,1,41,0,362,0,27,0,7,1,26,0,0,1,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,17,2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,2,104,1,6,0,0,2,229,1,48,1,56,1,52,0,76,0,16,0,41,4,502,0,15,0,21,0,9,4,222,0,11,0,3,14,502,0,4,0,9,0,0,2,6,1,97,0,93,0,3
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,273,0,3,0,1,1,10,0,0,0,25,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3,131,0,3,0,0,1,116,1,9,1,25,0,38,0,0,0,13,1,23,2,95,0,3,0,18,0,4,1,160,0,8,0,0,1,104,0,2,0,6,0,0,0,5,0,70,1,49,0,3
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,322,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,2,0,0,0,18,0,0,0,0,0,9,0,0,0,3,0,6,0,3,0,0,1,4,0,0,0,60,0,3,0,1,0,16,0,2,0,2,0,0,0,3,0,1,0,2,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,5,0,6,0,5,0,1,0,0,0,1,0,8,0,2,0,0,0,3,0,0,1,27,0,3,0,0,0,10,0,0,0,2,0,0,0,0,0,1,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,4,0,3,0,5,0,3,0,0,0,3,0,2,0,12,0,1,0,1,0,1,0,15,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,0,2,0,8,0,0,1,2,0,0,0,23,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,329,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,56,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,23,0,3,1,8,0,4,0,0,0,4,0,7,0,8,0,0,0,2,0,0,0,27,0,2,0,0,1,4,0,2,0,4,0,0,0,1,0,2,0,1,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,433,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,1,0,4,0,20,0,1,0,5,0,0,0,25,0,4,0,0,0,11,0,0,0,1,0,0,0,1,0,2,0,3,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,539,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,376,0,1,0,1,1,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,21,0,4,0,9,1,13,0,0,0,8,0,14,1,24,0,1,0,2,0,0,3,42,0,2,0,0,1,31,0,1,0,6,0,0,0,1,0,4,0,32,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1866,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,132,0,2,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,68,0,13,2,18,0,17,0,0,1,11,0,18,1,98,0,2,0,16,0,2,4,121,0,10,0,0,1,110,0,2,0,4,0,0,0,1,0,21,0,46,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,360,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,8,0,3,0,9,0,4,0,2,1,2,0,1,0,10,0,3,0,2,0,0,1,35,0,3,0,0,0,17,0,0,0,1,0,0,0,0,0,8,0,1,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,86,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,12,0,0,0,5,0,1,0,0,0,0,0,6,1,9,0,1,0,4,0,0,0,19,0,1,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,3,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,2,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,20,0,4,0,9,0,4,0,0,0,3,0,5,1,17,0,2,0,3,0,0,0,49,0,2,0,0,1,13,0,0,0,3,0,0,0,1,0,2,0,25,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,203,0,4,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,65,0,2,0,0,1,125,0,29,1,39,0,27,0,2,1,10,0,15,2,202,0,9,0,17,0,5,5,125,0,5,0,1,4,241,0,2,0,2,0,0,0,4,0,18,0,45,0,0
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,880,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,114,0,1,0,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,43,0,11,1,11,0,16,0,0,1,4,0,16,0,34,0,3,0,13,0,2,2,96,0,7,0,1,1,41,0,1,0,1,0,0,0,3,0,7,0,19,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,1,0,4,0,3,0,0,0,0,0,3,0,14,0,0,0,2,0,0,0,20,0,5,0,0,0,15,0,0,0,1,0,0,0,0,0,5,0,1,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,5,0,3,0,0,0,6,0,0,0,9,0,6,0,0,0,10,0,1,0,2,0,0,0,0,1,2,0,26,0,1
