報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015年49週(11月30日～12月06日),2015年12月09日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,289,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,48,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,10,0,0,0,13,0,14,0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,22,0,2,0,0,1,26,0,4,0,1,0,0,0,0,0,2,0,1,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,229,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,96,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,8,0,2,0,23,1,5,0,0,0,1,0,7,0,10,0,1,0,1,0,0,0,39,0,4,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,164,0,1,0,1,0,6,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,0,28,0,5,1,40,1,26,0,0,1,9,0,10,0,32,0,4,0,11,0,2,1,70,0,7,0,0,3,95,0,7,0,2,0,0,0,7,0,8,0,3,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,136,0,1,0,3,0,14,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,16,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0,1,48,0,13,1,64,1,49,0,0,0,5,0,16,4,50,0,5,0,10,0,2,1,102,0,5,0,0,1,67,0,2,0,6,0,0,0,3,0,12,0,0,0,4
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3316,0,0,0,0,0,0,0,0,0,0,0,1,0,53,6,330,0,13,1,9,1,30,0,0,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,11,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,1,3,143,0,10,0,0,5,187,0,48,1,218,0,43,0,3,1,24,0,60,10,395,0,18,0,26,0,8,3,287,1,49,0,0,15,955,0,10,0,2,0,0,0,2,1,33,0,10,0,10
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1712,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,219,0,2,1,11,0,11,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,134,0,0,0,0,0,95,0,10,3,104,1,42,0,1,0,8,0,32,1,84,0,4,1,17,0,2,3,175,0,22,0,0,4,148,1,9,0,4,0,0,0,12,1,11,0,6,0,4
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,314,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,56,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,41,0,1,0,0,1,11,0,2,0,7,0,1,0,1,0,0,0,13,0,5,0,0,0,4,0,0,1,44,1,6,0,0,0,22,0,1,0,3,0,0,0,1,0,1,0,0,0,1
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,8,0,1,0,19,0,2,0,0,0,1,0,11,0,4,0,0,0,4,0,0,0,27,0,2,0,0,1,18,0,1,0,2,0,0,0,0,0,1,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,18,0,1,0,0,0,0,0,6,0,5,0,0,0,2,0,0,1,21,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,1,21,0,4,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,19,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,2,0,7,0,0,0,0,0,2,0,3,0,4,0,0,0,1,0,0,0,12,0,1,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,260,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,41,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,22,0,5,1,40,0,12,0,0,0,2,0,9,0,5,0,1,0,3,0,0,0,27,0,6,0,0,0,15,0,6,0,4,0,0,0,0,0,1,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,16,0,3,0,8,0,0,0,0,0,5,1,3,1,22,0,0,0,5,0,3,1,37,1,7,0,0,1,16,0,4,0,1,0,0,0,0,0,1,0,1,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,424,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,68,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,21,0,6,0,24,0,22,0,0,1,6,0,13,0,26,0,3,0,10,0,0,1,59,0,8,0,0,1,47,1,5,0,3,0,0,0,0,0,20,0,2,0,1
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,96,0,2,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,97,0,0,0,0,1,57,0,15,1,75,0,25,0,1,1,8,2,13,0,93,0,4,0,14,0,0,4,144,0,15,0,0,2,104,0,9,0,8,0,0,0,0,0,13,0,0,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,9,0,4,0,47,0,2,0,0,0,3,0,7,0,6,0,0,0,2,0,1,0,30,0,2,0,0,0,20,0,3,0,1,0,0,0,0,1,5,0,0,0,1
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,8,0,2,0,13,0,3,0,0,0,3,0,15,0,9,0,0,0,0,0,2,0,30,0,2,0,0,0,10,0,2,0,2,0,0,0,0,0,4,0,0,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,26,0,1,0,43,1,5,0,0,0,4,0,4,0,12,0,0,0,6,0,1,3,50,0,1,0,0,1,40,0,2,0,2,0,0,0,1,0,1,0,1,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,362,0,3,0,0,0,2,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,75,0,1,0,0,2,104,0,19,1,172,1,29,0,0,0,7,1,32,2,205,0,10,0,23,0,2,2,163,0,26,0,0,5,285,0,5,0,1,0,0,0,4,0,10,0,2,0,0
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,881,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,100,0,2,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,1,39,1,20,3,70,0,17,0,0,0,6,0,19,0,24,0,2,0,10,0,0,1,96,0,11,0,0,4,76,0,2,0,2,0,0,0,0,0,5,0,3,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,2,0,26,0,4,0,0,0,2,0,2,0,13,0,0,0,3,0,1,0,17,0,6,0,0,1,17,0,0,0,0,0,0,0,1,0,1,0,1,0,0
和歌山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,3,0,2,0,3,0,1,0,0,0,1,0,3,0,8,0,2,0,1,0,0,0,14,0,0,0,0,0,20,0,3,0,1,0,0,0,0,0,0,0,0,0,0
