報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024年48週(11月25日～12月01日),2024年12月04日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,エムポックス,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌目細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,4,0,2,2,28,0,1,0,8,0,0,0,5,0,15,2,19,0,1,0,7,0,2,1,28,0,13,0,0,1,171,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,162,0,0,0,1,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45,0,1,0,0,0,8,0,7,0,26,0,0,0,3,0,1,0,1,0,30,0,15,0,0,1,3,0,0,0,21,0,4,0,0,6,188,0,0,0,2,0,0,0,1,1,30,0,0,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,169,0,2,0,0,0,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,6,127,0,1,0,0,0,23,0,16,4,96,0,1,0,23,0,0,0,1,0,107,0,31,0,0,3,23,0,1,5,89,0,5,0,0,7,430,0,8,0,2,0,0,0,0,4,152,0,1,0,8,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,770,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,173,0,2,0,0,1,42,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,2,21,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,2,120,0,0,0,0,0,24,0,13,1,114,0,0,3,76,0,0,0,12,0,85,0,33,0,1,0,18,0,5,1,89,0,18,0,0,2,412,0,7,0,3,0,0,0,9,5,54,0,0,1,1,0,0
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1983,0,0,0,0,0,0,0,0,0,0,0,2,0,23,6,450,0,6,0,3,1,129,0,0,0,19,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,4,246,0,5,0,0,0,93,0,37,2,183,1,5,1,42,0,14,0,9,0,226,2,266,0,14,2,64,0,10,4,235,3,61,0,0,38,3430,0,19,0,2,0,0,0,7,13,326,0,1,0,10,0,1
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,908,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,205,0,5,0,0,0,57,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,0,1,38,0,10,4,164,0,5,0,27,0,0,0,7,1,124,2,61,0,0,0,39,0,3,6,183,1,34,0,0,12,736,0,8,0,8,0,0,0,2,14,217,0,0,0,0,0,1
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,2,46,0,0,1,11,0,0,0,5,0,37,0,11,0,0,0,10,0,0,1,33,2,7,0,0,1,128,0,3,0,0,0,0,0,0,3,113,0,0,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,3,0,0,1,24,0,0,0,3,0,0,0,1,0,20,0,4,0,1,0,11,0,1,0,9,0,3,0,0,1,42,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,3,0,1,0,30,0,1,0,8,0,0,0,0,0,8,0,4,0,0,1,13,0,0,1,17,1,5,0,0,1,72,0,3,1,1,0,0,0,0,0,11,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,7,0,1,0,17,0,2,0,0,2,42,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,3,0,16,0,0,0,0,0,1,0,0,0,5,0,4,0,0,0,38,0,2,0,2,0,0,0,2,0,5,0,0,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,49,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3,0,1,1,33,1,2,0,10,0,0,0,5,0,41,0,3,0,0,1,9,0,0,0,23,0,5,0,0,1,82,0,4,0,1,0,0,0,0,0,32,0,0,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,5,0,2,1,17,0,0,0,12,0,0,0,3,0,25,0,15,0,1,0,8,0,1,1,35,0,11,0,0,1,127,0,2,0,1,0,0,0,0,0,9,0,1,0,1,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,11,1,1,0,15,0,1,1,34,0,0,0,4,0,39,0,24,0,1,0,11,0,3,0,48,0,12,0,0,1,292,0,3,0,3,0,0,0,19,0,29,0,0,0,0,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,928,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,175,0,3,0,1,0,8,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,143,0,2,0,0,1,37,0,3,3,150,0,2,0,30,0,0,0,4,2,118,1,70,0,3,2,45,0,1,2,189,0,35,0,0,13,780,1,11,0,6,0,0,0,1,6,117,0,1,0,2,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,1,0,0,0,7,0,1,0,24,0,1,0,6,0,0,0,2,0,26,0,5,0,0,0,9,0,0,0,27,0,2,0,0,1,121,0,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,1,0,0,0,3,0,1,0,19,0,1,0,0,0,0,0,1,1,17,0,6,0,1,0,6,0,1,1,30,0,3,0,0,1,72,0,3,0,1,0,0,0,0,4,128,0,0,0,1,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,44,0,2,0,0,1,6,0,5,1,58,0,0,0,7,0,0,0,4,0,35,0,7,0,0,1,15,0,1,1,57,0,9,0,0,4,146,0,5,0,1,0,0,0,4,1,48,0,0,0,3,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,215,0,3,0,1,0,4,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,21,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,108,0,0,0,0,0,35,0,26,1,160,0,2,0,15,0,3,0,9,1,99,1,85,0,3,1,62,0,11,2,221,0,29,0,0,19,1781,0,12,2,4,0,0,1,15,17,208,0,0,1,10,0,0
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,138,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,82,0,3,0,0,0,32,0,10,2,77,0,2,0,18,0,0,0,9,0,63,0,26,0,1,0,24,0,1,1,116,0,19,0,0,8,391,0,7,0,3,0,0,0,4,10,174,0,0,0,4,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,5,0,5,0,34,0,2,0,2,0,0,0,2,0,18,0,7,0,0,1,13,0,0,0,23,0,8,0,0,0,76,0,2,0,4,0,0,0,8,2,17,0,0,0,2,0,0
