報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年35週(08月26日～09月01日),2019年09月04日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,184,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,1,9,1,7,0,21,2,5,1,8,0,0,0,0,0,8,0,5,0,0,0,2,0,1,0,29,0,2,0,0,0,40,0,4,0,3,0,0,0,0,2,50,0,11,0,3,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,76,0,0,0,0,1,20,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0,0,3,1,6,0,18,0,0,0,8,0,0,0,2,0,6,0,11,0,0,0,0,0,0,0,23,0,2,0,0,0,54,0,2,0,2,0,0,0,1,11,214,0,6,0,0,0,1
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,788,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,99,0,0,0,3,0,15,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0,1,24,0,2,1,49,0,3,0,40,0,0,0,5,1,23,0,28,0,0,0,13,0,0,0,94,1,10,0,1,7,153,0,5,0,3,0,0,0,2,7,545,2,189,0,29,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,115,0,2,0,0,1,26,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,71,0,1,0,0,1,36,0,9,1,35,0,1,1,61,0,0,0,4,1,26,0,29,0,0,0,21,0,0,1,95,0,20,0,0,0,96,0,3,1,7,0,0,0,1,15,696,2,191,0,24,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2131,0,0,0,0,0,0,0,0,0,0,0,2,0,14,14,222,0,3,0,3,1,87,0,0,2,110,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,5,127,1,3,0,0,1,113,1,65,1,122,0,3,0,56,1,3,0,13,0,88,1,260,1,5,0,61,0,2,3,262,2,46,0,1,20,1144,0,8,0,5,0,0,0,5,23,971,6,808,0,104,0,2
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1025,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,113,0,5,0,2,0,41,0,0,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,92,0,0,0,0,2,55,0,14,6,122,0,3,1,36,0,0,0,9,1,50,1,49,0,2,0,28,0,4,0,140,0,29,0,0,4,184,0,8,1,3,0,0,0,2,9,371,7,265,0,78,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,49,0,1,0,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,5,0,6,1,29,0,1,0,8,0,0,0,4,0,9,0,5,0,0,1,8,0,0,1,45,0,1,0,0,1,34,0,4,0,1,0,0,0,0,15,263,0,1,0,2,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,3,0,1,0,7,0,1,0,2,0,0,0,0,0,11,0,6,0,0,0,5,0,0,0,24,0,8,0,0,0,16,0,1,0,1,0,0,0,0,4,219,0,4,0,3,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,2,0,4,0,12,0,0,0,4,0,0,0,0,0,8,0,1,0,1,0,4,0,0,0,20,0,4,0,0,0,7,0,0,0,0,0,0,1,1,2,164,0,4,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,2,0,5,0,0,0,4,0,0,0,2,0,5,0,0,0,0,0,2,0,1,0,19,0,5,0,0,0,8,0,0,0,0,0,0,0,0,1,117,0,15,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,3,0,6,0,0,0,4,0,0,0,2,0,3,0,3,0,0,0,1,0,0,0,9,0,2,0,0,0,5,0,0,0,1,0,0,0,0,1,59,0,7,0,2,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,198,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,34,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,1,0,0,0,8,0,2,0,25,0,2,2,23,0,0,1,3,0,7,0,8,0,2,0,6,0,0,0,25,0,4,0,0,4,45,0,2,0,3,0,0,0,0,12,166,0,12,0,3,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,7,0,0,0,17,0,1,0,2,0,0,0,2,0,11,0,8,0,1,0,5,0,1,1,45,0,7,0,0,0,51,0,1,0,5,0,0,0,0,7,86,0,3,0,7,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120,0,0,0,1,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,1,8,0,2,0,25,0,0,1,25,0,0,1,6,0,22,1,12,0,0,1,16,0,0,1,62,0,10,0,0,3,75,1,3,0,3,0,0,0,5,24,550,0,16,0,6,0,1
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1022,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,104,0,2,0,1,0,4,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,109,0,0,0,0,0,34,1,5,4,102,0,5,1,48,0,0,0,5,0,38,1,62,0,1,1,27,1,6,2,164,0,16,0,0,6,237,0,10,1,2,0,0,0,0,20,457,0,51,0,40,0,1
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,28,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,12,0,3,0,26,0,1,0,5,0,0,0,0,0,10,0,5,0,1,0,9,0,2,0,31,0,3,0,0,0,43,0,2,0,0,0,0,0,0,3,235,0,20,0,55,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,2,1,3,0,0,0,1,0,0,0,2,0,8,1,8,0,0,0,7,0,0,0,19,0,0,0,0,3,27,0,1,0,0,0,0,0,0,3,94,0,7,0,8,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,64,0,1,0,0,0,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,9,0,2,0,30,0,3,0,7,0,0,0,3,0,9,0,14,0,2,1,11,0,1,1,70,0,9,0,0,1,72,0,1,0,0,0,0,0,2,0,198,0,25,0,8,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,941,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,126,0,4,0,0,0,4,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0,2,51,0,12,4,128,0,3,0,18,0,1,0,6,1,40,0,77,0,5,0,33,0,6,0,188,1,16,0,1,11,710,0,4,0,2,0,0,0,20,11,619,1,126,0,147,0,3
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,509,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,83,2,2,0,0,0,7,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,2,22,0,6,3,53,0,0,0,29,0,1,0,5,0,38,0,19,0,0,1,13,0,2,0,127,0,13,0,0,7,208,0,4,0,1,0,0,0,1,17,541,0,47,0,47,0,1
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,9,0,1,0,21,0,0,0,8,0,0,0,3,0,6,0,4,0,1,0,3,0,1,0,19,0,6,0,0,1,38,0,1,0,1,0,0,0,3,1,25,0,15,0,9,0,0
