年,週,都道府県,インフルエンザ_報告,インフルエンザ_定当,ＲＳウイルス感染症_報告,ＲＳウイルス感染症_定当,咽頭結膜熱_報告,咽頭結膜熱_定当,Ａ群溶血性レンサ球菌咽頭炎_報告,Ａ群溶血性レンサ球菌咽頭炎_定当,感染性胃腸炎_報告,感染性胃腸炎_定当,水痘_報告,水痘_定当,手足口病_報告,手足口病_定当,伝染性紅斑_報告,伝染性紅斑_定当,突発性発しん_報告,突発性発しん_定当,ヘルパンギーナ_報告,ヘルパンギーナ_定当,流行性耳下腺炎_報告,流行性耳下腺炎_定当,急性出血性結膜炎_報告,急性出血性結膜炎_定当,流行性角結膜炎_報告,流行性角結膜炎_定当,細菌性髄膜炎_報告,細菌性髄膜炎_定当,無菌性髄膜炎_報告,無菌性髄膜炎_定当,マイコプラズマ肺炎_報告,マイコプラズマ肺炎_定当,クラミジア肺炎_報告,クラミジア肺炎_定当,感染性胃腸炎（ロタウイルス）_報告,感染性胃腸炎（ロタウイルス）_定当,COVID-19_報告,COVID-19_定当
2026,11,岐阜県,316,7.02,17,0.63,4,0.15,54,2.00,223,8.26,3,0.11,-,-,2,0.07,4,0.15,-,-,1,0.04,-,-,2,0.18,-,-,1,0.20,-,-,-,-,3,0.60,36,0.80
2026,11,静岡県,770,5.54,30,0.34,11,0.12,132,1.48,480,5.39,16,0.18,11,0.12,15,0.17,17,0.19,3,0.03,8,0.09,-,-,3,0.14,-,-,-,-,-,-,-,-,-,-,154,1.11
2026,11,愛知県,1462,8.97,44,0.44,10,0.10,128,1.27,599,5.93,16,0.16,3,0.03,11,0.11,15,0.15,-,-,3,0.03,-,-,6,0.17,-,-,1,0.07,4,0.27,-,-,2,0.13,126,0.77
2026,11,三重県,542,7.86,37,0.86,13,0.30,53,1.23,200,4.65,7,0.16,2,0.05,3,0.07,8,0.19,-,-,1,0.02,-,-,1,0.08,1,0.11,-,-,3,0.33,-,-,-,-,31,0.45
2026,11,滋賀県,656,11.31,20,0.57,-,-,60,1.71,209,5.97,24,0.69,-,-,5,0.14,3,0.09,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,47,0.81
2026,11,京都府,798,11.91,16,0.40,36,0.90,187,4.68,179,4.48,11,0.28,-,-,1,0.03,4,0.10,-,-,2,0.05,-,-,2,0.11,1,0.14,-,-,4,0.57,-,-,-,-,59,0.88
2026,11,大阪府,2286,7.91,134,0.73,54,0.29,365,1.98,961,5.22,36,0.20,5,0.03,6,0.03,34,0.18,3,0.02,2,0.01,1,0.02,11,0.21,1,0.06,-,-,1,0.06,-,-,1,0.06,144,0.50
2026,11,兵庫県,1714,10.45,99,0.94,41,0.39,265,2.52,751,7.15,29,0.28,1,0.01,10,0.10,18,0.17,1,0.01,3,0.03,-,-,4,0.12,1,0.07,-,-,1,0.07,-,-,2,0.14,114,0.70
2026,11,奈良県,377,8.98,16,0.67,5,0.21,48,2.00,163,6.79,11,0.46,1,0.04,3,0.13,14,0.58,3,0.13,1,0.04,-,-,1,0.13,1,0.17,1,0.17,-,-,-,-,-,-,18,0.43
2026,11,和歌山県,319,7.09,37,1.37,3,0.11,33,1.22,113,4.19,1,0.04,-,-,2,0.07,6,0.22,-,-,1,0.04,1,0.25,2,0.50,-,-,-,-,-,-,-,-,-,-,43,0.96
2026,11,鳥取県,513,17.69,6,0.32,3,0.16,180,9.47,101,5.32,2,0.11,-,-,1,0.05,3,0.16,-,-,-,-,-,-,1,0.20,-,-,-,-,-,-,-,-,-,-,27,0.93
2026,11,島根県,336,16.80,10,0.91,8,0.73,23,2.09,96,8.73,1,0.09,-,-,-,-,9,0.82,-,-,-,-,-,-,3,1.00,-,-,-,-,1,0.13,-,-,-,-,39,1.95
2026,11,岡山県,621,12.42,68,2.43,3,0.11,41,1.46,210,7.50,9,0.32,16,0.57,10,0.36,2,0.07,-,-,-,-,-,-,-,-,-,-,1,0.20,3,0.60,-,-,-,-,30,0.60
2026,11,広島県,1032,11.10,24,0.43,19,0.34,161,2.88,428,7.64,12,0.21,-,-,4,0.07,9,0.16,2,0.04,4,0.07,-,-,7,0.37,1,0.05,-,-,5,0.25,-,-,1,0.05,57,0.61
2026,11,山口県,916,14.54,41,1.03,4,0.10,121,3.03,282,7.05,4,0.10,-,-,15,0.38,2,0.05,-,-,1,0.03,-,-,2,0.22,-,-,-,-,4,0.44,-,-,1,0.11,36,0.57
2026,11,徳島県,314,9.52,7,0.33,2,0.10,17,0.81,113,5.38,2,0.10,-,-,4,0.19,5,0.24,-,-,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,1,0.14,32,0.97
2026,11,香川県,198,8.61,5,0.38,2,0.15,11,0.85,73,5.62,-,-,2,0.15,1,0.08,2,0.15,2,0.15,-,-,-,-,1,0.20,-,-,1,0.20,2,0.40,-,-,-,-,30,1.30
2026,11,愛媛県,525,14.19,40,2.00,6,0.30,106,5.30,193,9.65,5,0.25,-,-,13,0.65,3,0.15,-,-,1,0.05,-,-,13,1.63,-,-,-,-,2,0.33,-,-,-,-,22,0.59
2026,11,高知県,104,2.74,24,1.20,2,0.10,38,1.90,53,2.65,4,0.20,-,-,4,0.20,3,0.15,-,-,-,-,-,-,-,-,-,-,-,-,2,0.25,-,-,1,0.13,44,1.16
2026,11,福岡県,1617,13.25,78,1.11,53,0.76,441,6.30,437,6.24,30,0.43,10,0.14,-,-,17,0.24,4,0.06,2,0.03,1,0.04,21,0.81,1,0.07,1,0.07,1,0.07,-,-,1,0.07,51,0.42
2026,11,佐賀県,243,10.13,6,0.50,4,0.33,72,6.00,86,7.17,4,0.33,2,0.17,4,0.33,5,0.42,-,-,-,-,-,-,-,-,-,-,-,-,4,0.67,-,-,-,-,5,0.21
2026,11,長崎県,621,12.18,21,0.68,11,0.35,79,2.55,167,5.39,5,0.16,7,0.23,8,0.26,11,0.35,-,-,-,-,-,-,6,0.75,-,-,-,-,1,0.08,-,-,-,-,17,0.33
2026,11,熊本県,701,9.74,26,0.54,19,0.40,153,3.19,306,6.38,12,0.25,18,0.38,15,0.31,16,0.33,3,0.06,4,0.08,-,-,10,1.11,1,0.07,1,0.07,-,-,-,-,2,0.13,58,0.81
2026,11,大分県,701,12.09,17,0.47,9,0.25,94,2.61,351,9.75,9,0.25,4,0.11,9,0.25,14,0.39,-,-,1,0.03,-,-,1,0.20,-,-,1,0.09,2,0.18,-,-,-,-,12,0.21
2026,11,宮崎県,233,8.32,20,1.33,21,1.40,48,3.20,179,11.93,8,0.53,6,0.40,8,0.53,8,0.53,-,-,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-,-,-,10,0.36
2026,11,鹿児島県,382,6.70,29,0.94,31,1.00,99,3.19,189,6.10,6,0.19,-,-,17,0.55,9,0.29,-,-,-,-,-,-,3,0.43,-,-,-,-,2,0.17,-,-,-,-,10,0.18
2026,11,沖縄県,494,10.98,2,0.08,3,0.12,50,2.00,96,3.84,32,1.28,1,0.04,2,0.08,3,0.12,1,0.04,-,-,1,0.11,15,1.67,1,0.14,1,0.14,2,0.29,-,-,-,-,129,2.87
2026,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
